time,eventcode,uuid,computername,eventtype,keywords,logname,message,opcode,recordnumber,sourcename,taskcategory,type,insert_time,network_information_source_network_address,network_information_workstation_name,new_logon_account_domain,new_logon_account_name,subject_account_domain,subject_account_name,raw
1542445237000,4624,a2bcfb7f-0c5b-425a-b524-74a31d89bfdb,email-82.mullen.com,0,Audit Success,Security,An account was successfully logged on.,Info,15556470559,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,198.51.103.235,desktop-rharris,moore.com,rharris@acme.com,sullivan.biz,rharris,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-82.mullen.com TaskCategory= Logon OpCode= Info RecordNumber= 15556470559 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rharris   Account Domain:  sullivan.biz   New Logon:   Account Name:  rharris@acme.com   Account Domain:  moore.com    Network Information:   Workstation Name:  desktop-rharris   Network Address:  198.51.103.235
1542445237000,4624,abeed4ab-446e-4df1-8547-638f3964f2f5,db-83.garcia.info,0,Audit Success,Security,An account was successfully logged on.,Info,16998718936,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,197.230.135.64,desktop-ruizdouglas,green-richards.info,ruizdouglas@acme.com,reyes.biz,ruizdouglas,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-83.garcia.info TaskCategory= Logon OpCode= Info RecordNumber= 16998718936 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ruizdouglas   Account Domain:  reyes.biz   New Logon:   Account Name:  ruizdouglas@acme.com   Account Domain:  green-richards.info    Network Information:   Workstation Name:  desktop-ruizdouglas   Network Address:  197.230.135.64
1542445237000,4624,b02908b9-aba7-4ef7-b9e4-c2eb38305cc1,web-24.burke.com,0,Audit Success,Security,An account was successfully logged on.,Info,106088885,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,121.158.169.237,desktop-justinsampson,harper.info,justinsampson@acme.com,sanchez.info,justinsampson,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-24.burke.com TaskCategory= Logon OpCode= Info RecordNumber= 106088885 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  justinsampson   Account Domain:  sanchez.info   New Logon:   Account Name:  justinsampson@acme.com   Account Domain:  harper.info    Network Information:   Workstation Name:  desktop-justinsampson   Network Address:  121.158.169.237
1542445237000,4624,b18ed2c5-4d23-4195-a14b-71e9216d2ea5,desktop-03.johnson-jones.com,0,Audit Success,Security,An account was successfully logged on.,Info,695291842,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:12 PM,192.52.243.238,desktop-mackjuan,barnes.net,mackjuan@acme.com,willis-galvan.com,mackjuan,11/17/2018 05:02:12 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-03.johnson-jones.com TaskCategory= Logon OpCode= Info RecordNumber= 695291842 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  mackjuan   Account Domain:  willis-galvan.com   New Logon:   Account Name:  mackjuan@acme.com   Account Domain:  barnes.net    Network Information:   Workstation Name:  desktop-mackjuan   Network Address:  192.52.243.238
1542445237000,4624,b505279f-ca22-4811-9926-6d43e2083848,email-04.briggs-duarte.com,0,Audit Success,Security,An account was successfully logged on.,Info,106088896,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.31.9.174,desktop-dawncastillo,harris-daniel.biz,dawncastillo@acme.com,harrington.info,dawncastillo,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-04.briggs-duarte.com TaskCategory= Logon OpCode= Info RecordNumber= 106088896 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  dawncastillo   Account Domain:  harrington.info   New Logon:   Account Name:  dawncastillo@acme.com   Account Domain:  harris-daniel.biz    Network Information:   Workstation Name:  desktop-dawncastillo   Network Address:  192.31.9.174
1542445237000,4624,b88f1179-4aa3-459b-aea1-d7677fb70663,web-21.taylor.com,0,Audit Success,Security,An account was successfully logged on.,Info,286169603,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.52.28.100,desktop-maryhunter,ferguson-shepherd.com,maryhunter@acme.com,french-neal.com,maryhunter,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-21.taylor.com TaskCategory= Logon OpCode= Info RecordNumber= 286169603 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  maryhunter   Account Domain:  french-neal.com   New Logon:   Account Name:  maryhunter@acme.com   Account Domain:  ferguson-shepherd.com    Network Information:   Workstation Name:  desktop-maryhunter   Network Address:  192.52.28.100
1542445237000,4624,b8f930e2-634c-46df-b1eb-cc5e391300d1,email-23.allen-davis.net,0,Audit Success,Security,An account was successfully logged on.,Info,14551986174,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,7.75.134.88,desktop-palmerkristin,davis.com,palmerkristin@acme.com,white-blackwell.com,palmerkristin,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-23.allen-davis.net TaskCategory= Logon OpCode= Info RecordNumber= 14551986174 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  palmerkristin   Account Domain:  white-blackwell.com   New Logon:   Account Name:  palmerkristin@acme.com   Account Domain:  davis.com    Network Information:   Workstation Name:  desktop-palmerkristin   Network Address:  7.75.134.88
1542445237000,4624,b9d002ae-1f93-4042-bba5-238a4d8529e8,lt-97.brown.org,0,Audit Success,Security,An account was successfully logged on.,Info,286169625,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,169.245.94.210,desktop-carrie81,hahn.biz,carrie81@acme.com,garcia.org,carrie81,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-97.brown.org TaskCategory= Logon OpCode= Info RecordNumber= 286169625 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  carrie81   Account Domain:  garcia.org   New Logon:   Account Name:  carrie81@acme.com   Account Domain:  hahn.biz    Network Information:   Workstation Name:  desktop-carrie81   Network Address:  169.245.94.210
1542445237000,4624,bb435350-6c45-46a4-8749-b8f9616036c7,email-99.myers-wright.biz,0,Audit Success,Security,An account was successfully logged on.,Info,106088894,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.33.67.88,desktop-josephcarson,pierce.com,josephcarson@acme.com,chase.net,josephcarson,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-99.myers-wright.biz TaskCategory= Logon OpCode= Info RecordNumber= 106088894 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  josephcarson   Account Domain:  chase.net   New Logon:   Account Name:  josephcarson@acme.com   Account Domain:  pierce.com    Network Information:   Workstation Name:  desktop-josephcarson   Network Address:  192.33.67.88
1542445237000,4624,be77988f-afd1-47ad-ae69-f64a60eb2971,db-90.cohen-smith.com,0,Audit Success,Security,An account was successfully logged on.,Info,5126911101,Microsoft Windows security auditing.,Logon,Information,11/17/2018 08:02:14 AM,192.58.26.56,desktop-chanjessica,quinn.com,chanjessica@acme.com,rodgers.com,chanjessica,11/17/2018 08:02:14 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-90.cohen-smith.com TaskCategory= Logon OpCode= Info RecordNumber= 5126911101 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  chanjessica   Account Domain:  rodgers.com   New Logon:   Account Name:  chanjessica@acme.com   Account Domain:  quinn.com    Network Information:   Workstation Name:  desktop-chanjessica   Network Address:  192.58.26.56
1542445237000,4624,c13bfa27-3d6f-48cd-8b44-d117e69f8393,web-61.austin.com,0,Audit Success,Security,An account was successfully logged on.,Info,1921940360,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.88.173.162,desktop-rbruce,tucker.com,rbruce@acme.com,stokes.com,rbruce,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-61.austin.com TaskCategory= Logon OpCode= Info RecordNumber= 1921940360 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rbruce   Account Domain:  stokes.com   New Logon:   Account Name:  rbruce@acme.com   Account Domain:  tucker.com    Network Information:   Workstation Name:  desktop-rbruce   Network Address:  192.88.173.162
1542445237000,4624,c225a8e7-4bca-45cc-abb6-334eee34dcf3,web-39.lopez.com,0,Audit Success,Security,An account was successfully logged on.,Info,689647560,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,198.27.210.14,desktop-james36,grant.com,james36@acme.com,meyer-morales.com,james36,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-39.lopez.com TaskCategory= Logon OpCode= Info RecordNumber= 689647560 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  james36   Account Domain:  meyer-morales.com   New Logon:   Account Name:  james36@acme.com   Account Domain:  grant.com    Network Information:   Workstation Name:  desktop-james36   Network Address:  198.27.210.14
1542445237000,4624,c2ea1106-4db0-4e56-b90b-1e6a2e4753a7,lt-41.faulkner-rasmussen.org,0,Audit Success,Security,An account was successfully logged on.,Info,748404902,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.172.110.191,desktop-freemanamy,hoffman.biz,freemanamy@acme.com,smith-gill.biz,freemanamy,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-41.faulkner-rasmussen.org TaskCategory= Logon OpCode= Info RecordNumber= 748404902 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  freemanamy   Account Domain:  smith-gill.biz   New Logon:   Account Name:  freemanamy@acme.com   Account Domain:  hoffman.biz    Network Information:   Workstation Name:  desktop-freemanamy   Network Address:  192.172.110.191
1542445237000,4624,c4814bbf-289c-40e7-a5f0-7f4e7c498f14,laptop-17.soto.com,0,Audit Success,Security,An account was successfully logged on.,Info,242696618,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,97.37.69.102,desktop-christy34,williams-west.org,christy34@acme.com,hall-simpson.com,christy34,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-17.soto.com TaskCategory= Logon OpCode= Info RecordNumber= 242696618 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  christy34   Account Domain:  hall-simpson.com   New Logon:   Account Name:  christy34@acme.com   Account Domain:  williams-west.org    Network Information:   Workstation Name:  desktop-christy34   Network Address:  97.37.69.102
1542445237000,4624,c7ad494a-3f52-4516-abbd-79fb3de7fde7,email-13.townsend.biz,0,Audit Success,Security,An account was successfully logged on.,Info,10484722637,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,166.151.231.85,desktop-howardnathan,montoya-bass.biz,howardnathan@acme.com,haynes.com,howardnathan,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-13.townsend.biz TaskCategory= Logon OpCode= Info RecordNumber= 10484722637 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  howardnathan   Account Domain:  haynes.com   New Logon:   Account Name:  howardnathan@acme.com   Account Domain:  montoya-bass.biz    Network Information:   Workstation Name:  desktop-howardnathan   Network Address:  166.151.231.85
1542445237000,4624,c894ef88-b0c9-4aa7-a787-c82d9e54ba1e,db-97.morgan.net,0,Audit Success,Security,An account was successfully logged on.,Info,106088898,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,192.73.101.153,desktop-ipoole,lutz.biz,ipoole@acme.com,bell-duncan.info,ipoole,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-97.morgan.net TaskCategory= Logon OpCode= Info RecordNumber= 106088898 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ipoole   Account Domain:  bell-duncan.info   New Logon:   Account Name:  ipoole@acme.com   Account Domain:  lutz.biz    Network Information:   Workstation Name:  desktop-ipoole   Network Address:  192.73.101.153
1542445237000,4624,c9c00b94-8977-4ef8-b6b0-13ec6da401b6,desktop-68.horton.net,0,Audit Success,Security,An account was successfully logged on.,Info,641926040,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,198.51.218.28,desktop-ohamilton,jones-taylor.com,ohamilton@acme.com,parker.info,ohamilton,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-68.horton.net TaskCategory= Logon OpCode= Info RecordNumber= 641926040 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ohamilton   Account Domain:  parker.info   New Logon:   Account Name:  ohamilton@acme.com   Account Domain:  jones-taylor.com    Network Information:   Workstation Name:  desktop-ohamilton   Network Address:  198.51.218.28
1542445237000,4624,cadb6e15-443b-40d6-a27d-af393744cfae,srv-43.cook-sharp.com,0,Audit Success,Security,An account was successfully logged on.,Info,23686740158,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,192.31.208.55,desktop-ksutton,chavez.biz,ksutton@acme.com,shaw.biz,ksutton,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-43.cook-sharp.com TaskCategory= Logon OpCode= Info RecordNumber= 23686740158 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ksutton   Account Domain:  shaw.biz   New Logon:   Account Name:  ksutton@acme.com   Account Domain:  chavez.biz    Network Information:   Workstation Name:  desktop-ksutton   Network Address:  192.31.208.55
1542445237000,4624,d291165d-1a01-4a44-90dd-3ebceab53cf7,web-32.ellis.com,0,Audit Success,Security,An account was successfully logged on.,Info,4881596928,Microsoft Windows security auditing.,Logon,Information,11/17/2018 03:32:10 AM,169.63.214.40,desktop-tjohnson,weber.com,tjohnson@acme.com,hall-ferguson.biz,tjohnson,11/17/2018 03:32:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-32.ellis.com TaskCategory= Logon OpCode= Info RecordNumber= 4881596928 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  tjohnson   Account Domain:  hall-ferguson.biz   New Logon:   Account Name:  tjohnson@acme.com   Account Domain:  weber.com    Network Information:   Workstation Name:  desktop-tjohnson   Network Address:  169.63.214.40
1542445237000,4624,d6594fb8-ff32-4009-a6d8-d4393efeb641,lt-73.garrett.org,0,Audit Success,Security,An account was successfully logged on.,Info,3051079736,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,169.246.223.37,desktop-gforbes,duncan-phelps.com,gforbes@acme.com,roberts.com,gforbes,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-73.garrett.org TaskCategory= Logon OpCode= Info RecordNumber= 3051079736 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  gforbes   Account Domain:  roberts.com   New Logon:   Account Name:  gforbes@acme.com   Account Domain:  duncan-phelps.com    Network Information:   Workstation Name:  desktop-gforbes   Network Address:  169.246.223.37
1542445237000,4624,dbe30021-3a0f-4ba4-8d09-310c223177df,db-30.bowen.net,0,Audit Success,Security,An account was successfully logged on.,Info,217591073,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,198.51.112.67,desktop-mariahreed,welch.org,mariahreed@acme.com,austin-morris.com,mariahreed,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-30.bowen.net TaskCategory= Logon OpCode= Info RecordNumber= 217591073 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  mariahreed   Account Domain:  austin-morris.com   New Logon:   Account Name:  mariahreed@acme.com   Account Domain:  welch.org    Network Information:   Workstation Name:  desktop-mariahreed   Network Address:  198.51.112.67
1542445237000,4624,df1440bd-a2e1-4571-a9d7-760cd1235c63,laptop-32.rosales.com,0,Audit Success,Security,An account was successfully logged on.,Info,952323532,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,203.0.120.100,desktop-destinyedwards,carr.com,destinyedwards@acme.com,miller.biz,destinyedwards,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-32.rosales.com TaskCategory= Logon OpCode= Info RecordNumber= 952323532 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  destinyedwards   Account Domain:  miller.biz   New Logon:   Account Name:  destinyedwards@acme.com   Account Domain:  carr.com    Network Information:   Workstation Name:  desktop-destinyedwards   Network Address:  203.0.120.100
1542445237000,4624,e232cdff-ef79-4039-ba82-6436ff747ff3,desktop-36.weber.com,0,Audit Success,Security,An account was successfully logged on.,Info,106088891,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,100.18.173.115,desktop-christinelucas,kane-perez.com,christinelucas@acme.com,johnson.biz,christinelucas,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-36.weber.com TaskCategory= Logon OpCode= Info RecordNumber= 106088891 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  christinelucas   Account Domain:  johnson.biz   New Logon:   Account Name:  christinelucas@acme.com   Account Domain:  kane-perez.com    Network Information:   Workstation Name:  desktop-christinelucas   Network Address:  100.18.173.115
1542445237000,4624,e2d20e81-4132-4e65-b466-89d0471d721e,web-35.hester-perez.com,0,Audit Success,Security,An account was successfully logged on.,Info,286169677,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:14 PM,192.52.239.155,desktop-ramirezbrooke,taylor.info,ramirezbrooke@acme.com,martin-paul.com,ramirezbrooke,11/17/2018 05:02:14 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-35.hester-perez.com TaskCategory= Logon OpCode= Info RecordNumber= 286169677 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ramirezbrooke   Account Domain:  martin-paul.com   New Logon:   Account Name:  ramirezbrooke@acme.com   Account Domain:  taylor.info    Network Information:   Workstation Name:  desktop-ramirezbrooke   Network Address:  192.52.239.155
1542445237000,4624,e3b9cb03-c5c3-4e59-bf98-65fc877b74a1,srv-68.mcfarland.info,0,Audit Success,Security,An account was successfully logged on.,Info,14551986169,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,192.88.37.253,desktop-johnsonsusan,white.com,johnsonsusan@acme.com,freeman.org,johnsonsusan,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-68.mcfarland.info TaskCategory= Logon OpCode= Info RecordNumber= 14551986169 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  johnsonsusan   Account Domain:  freeman.org   New Logon:   Account Name:  johnsonsusan@acme.com   Account Domain:  white.com    Network Information:   Workstation Name:  desktop-johnsonsusan   Network Address:  192.88.37.253
1542445237000,4624,e48d6727-edad-41c8-a547-826ccf2724bd,lt-46.flores.com,0,Audit Success,Security,An account was successfully logged on.,Info,12749422112,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:11 AM,192.165.196.197,desktop-richardwilliam,hill-jones.biz,richardwilliam@acme.com,lewis.com,richardwilliam,11/17/2018 09:02:11 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-46.flores.com TaskCategory= Logon OpCode= Info RecordNumber= 12749422112 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  richardwilliam   Account Domain:  lewis.com   New Logon:   Account Name:  richardwilliam@acme.com   Account Domain:  hill-jones.biz    Network Information:   Workstation Name:  desktop-richardwilliam   Network Address:  192.165.196.197
1542445237000,4624,e531dbea-d21a-41f8-bad0-3d4b7e1f7e2c,laptop-54.wolfe.com,0,Audit Success,Security,An account was successfully logged on.,Info,11825437322,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,213.164.195.103,desktop-stephanieblack,guerra.com,stephanieblack@acme.com,turner.com,stephanieblack,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-54.wolfe.com TaskCategory= Logon OpCode= Info RecordNumber= 11825437322 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  stephanieblack   Account Domain:  turner.com   New Logon:   Account Name:  stephanieblack@acme.com   Account Domain:  guerra.com    Network Information:   Workstation Name:  desktop-stephanieblack   Network Address:  213.164.195.103
1542445237000,4624,ea79c16c-676c-40f8-b79a-57941eb82342,db-65.oconnell.com,0,Audit Success,Security,An account was successfully logged on.,Info,25935668143,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,192.88.124.171,desktop-kathy19,wilson.com,kathy19@acme.com,martin.com,kathy19,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-65.oconnell.com TaskCategory= Logon OpCode= Info RecordNumber= 25935668143 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  kathy19   Account Domain:  martin.com   New Logon:   Account Name:  kathy19@acme.com   Account Domain:  wilson.com    Network Information:   Workstation Name:  desktop-kathy19   Network Address:  192.88.124.171
1542445237000,4624,eb19d01e-5936-44b8-9c35-da3e1b7c5838,email-90.gutierrez-patterson.com,0,Audit Success,Security,An account was successfully logged on.,Info,1007579219,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.89.52.66,desktop-ekelly,lopez.info,ekelly@acme.com,stephenson-hall.net,ekelly,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-90.gutierrez-patterson.com TaskCategory= Logon OpCode= Info RecordNumber= 1007579219 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ekelly   Account Domain:  stephenson-hall.net   New Logon:   Account Name:  ekelly@acme.com   Account Domain:  lopez.info    Network Information:   Workstation Name:  desktop-ekelly   Network Address:  192.89.52.66
1542445237000,4624,ec55bc63-7132-4bcc-85e1-bfc6be9794f6,email-62.gentry-dougherty.biz,0,Audit Success,Security,An account was successfully logged on.,Info,286169555,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.175.57.7,desktop-andrew48,fernandez.biz,andrew48@acme.com,mcmahon-huang.com,andrew48,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-62.gentry-dougherty.biz TaskCategory= Logon OpCode= Info RecordNumber= 286169555 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  andrew48   Account Domain:  mcmahon-huang.com   New Logon:   Account Name:  andrew48@acme.com   Account Domain:  fernandez.biz    Network Information:   Workstation Name:  desktop-andrew48   Network Address:  192.175.57.7
1542445237000,4624,ee667bef-11f8-4a9d-a389-005d19de1fe9,email-11.mata.com,0,Audit Success,Security,An account was successfully logged on.,Info,10484722710,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,195.76.193.221,desktop-berrymatthew,arroyo.biz,berrymatthew@acme.com,shepard-robinson.com,berrymatthew,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-11.mata.com TaskCategory= Logon OpCode= Info RecordNumber= 10484722710 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  berrymatthew   Account Domain:  shepard-robinson.com   New Logon:   Account Name:  berrymatthew@acme.com   Account Domain:  arroyo.biz    Network Information:   Workstation Name:  desktop-berrymatthew   Network Address:  195.76.193.221
1542445237000,4624,ee859fd5-3ed9-433d-94cc-fd8c1864469e,srv-54.rasmussen.com,0,Audit Success,Security,An account was successfully logged on.,Info,23686740157,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,198.48.91.88,desktop-kramirez,turner.com,kramirez@acme.com,mann.com,kramirez,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-54.rasmussen.com TaskCategory= Logon OpCode= Info RecordNumber= 23686740157 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  kramirez   Account Domain:  mann.com   New Logon:   Account Name:  kramirez@acme.com   Account Domain:  turner.com    Network Information:   Workstation Name:  desktop-kramirez   Network Address:  198.48.91.88
1542445237000,4624,f1f19be1-bc0a-4c0f-918d-59844eefc81f,web-06.martin.net,0,Audit Success,Security,An account was successfully logged on.,Info,15985984221,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,192.52.224.56,desktop-wigginsricky,davis.biz,wigginsricky@acme.com,scott.net,wigginsricky,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-06.martin.net TaskCategory= Logon OpCode= Info RecordNumber= 15985984221 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  wigginsricky   Account Domain:  scott.net   New Logon:   Account Name:  wigginsricky@acme.com   Account Domain:  davis.biz    Network Information:   Workstation Name:  desktop-wigginsricky   Network Address:  192.52.224.56
1542445237000,4624,f4acec82-4df2-4232-a6df-6b5da7977712,srv-19.jackson.info,0,Audit Success,Security,An account was successfully logged on.,Info,286169546,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:13 PM,192.15.144.226,desktop-tcopeland,newton.biz,tcopeland@acme.com,walker.info,tcopeland,11/17/2018 05:02:13 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-19.jackson.info TaskCategory= Logon OpCode= Info RecordNumber= 286169546 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  tcopeland   Account Domain:  walker.info   New Logon:   Account Name:  tcopeland@acme.com   Account Domain:  newton.biz    Network Information:   Workstation Name:  desktop-tcopeland   Network Address:  192.15.144.226
